,y,x,mass,size,ecc,signal,raw_mass,ep,x_orig,y_orig,Worm,Rep,RNAi,Genotype
1093,142.54879941247054,481.2070220800647,392.90331411977365,6.4790356558307876,0.11197380231921886,2.189367086941671,828.0,0.04603498785814257,1237.274066483059,960.9226285787485,10,3,L4440,JM149
1098,140.3148293613915,454.40594167218023,474.8535890465041,6.398736179171503,0.050842624802005854,2.7178350044793156,1052.0,0.03242750265867407,1262.89029916002,969.1139139881819,10,3,L4440,JM149
1125,166.69627688670016,470.60776598732286,544.4855284668214,6.56511833683174,0.033810819326867504,2.5290964625015855,1201.0,0.027099244371966046,1237.826820419199,987.2881242345111,10,3,L4440,JM149
293,187.80243330990766,593.7655123505167,1054.5268503975585,7.817624138048112,0.09792840614537458,3.869776895661776,3124.0,0.01647709132299515,757.380039814837,425.0492888494471,3,3,L4440,JM149
316,216.05629742416534,596.8647282782911,1392.8667558437517,7.253489545489553,0.03869478648813707,6.247286883846136,3809.0,0.01308364515966603,737.7769021245688,445.6309061194843,3,3,L4440,JM149
341,161.5053525650378,699.3050941607275,892.8308785415733,8.760769172124792,0.014183734845761664,2.149876053145431,1454.0,0.04481388382080392,845.5147308781869,488.78637393767707,3,3,L4440,JM149
353,204.82450653698595,682.6501691911772,1906.763010523856,8.098673682375013,0.05074536607708757,6.449628159436294,5273.0,0.009084853047479555,801.6604234095612,503.9763490210644,3,3,L4440,JM149
399,197.1642981605246,775.7613661500807,1346.7582376686444,8.714027117084951,0.038149374825151856,4.046825511803164,3426.0,0.014786306704965679,867.535485567262,570.2247450560595,3,3,L4440,JM149
458,154.50381925501472,929.8543627629074,779.5956421894309,8.592389280878987,0.018327285592550525,2.6304365826720573,1632.0,0.037871803156893966,999.4775330110632,660.5345683418227,3,3,L4440,JM149
463,195.85521644092796,885.9231031643635,882.7644000809628,8.592127319960618,0.0407999050946811,2.3269246692868197,1426.0,0.046144433264928474,939.5455561285886,653.6026302217638,3,3,L4440,JM149
523,208.50663981338403,1002.9530142998844,1062.6205014211648,8.735690258528914,0.01947247056050525,3.237460409442532,2434.0,0.022304277345408716,1005.3095946492753,751.2302382595864,3,3,L4440,JM149
632,205.02546778598617,1216.2249999792778,1069.6012754290252,8.657109297781972,0.03625995983899333,4.021532852354395,2833.0,0.018517393428615272,1145.4442053489088,912.0386625363569,3,3,L4440,JM149
656,181.07787278584965,1277.6402473900505,1010.3405743405576,8.996239972923581,0.08085773256012323,3.186875090544992,2336.0,0.023483849772141352,1203.340509688079,943.5559254994242,3,3,L4440,JM149
713,186.5166587631552,1395.9443160806613,868.2211208979202,8.994035758884404,0.05257596485261132,2.731607220467136,1631.0,0.03790479079135147,1275.44012002214,1037.508462726134,3,3,L4440,JM149
776,195.01658815820542,1479.3545456307584,1005.1555791535598,7.972010749247969,0.11450375595090957,3.642142960622848,2183.0,0.025597320922062492,1322.707153820991,1106.7568757706147,3,3,L4440,JM149
373,164.380617842309,578.337942953249,668.4894714477348,7.957400293135112,0.07017862252569977,2.654700061615155,1654.0,0.03707305298242141,595.9752305310628,515.8646765834287,7,3,L4440,JM149
392,188.54233965512094,594.2746881023118,1079.6530165839938,7.746861109736822,0.022610415390962136,4.0045475505720125,3048.0,0.01690759414190145,605.414878099604,543.2263596582621,7,3,L4440,JM149
405,158.7266306049803,769.4060609028217,1567.7353711326446,8.767331260906772,0.041480437521947765,4.836953502095409,3903.0,0.012677962398538835,782.4656525794647,557.8207935710698,7,3,L4440,JM149
413,208.75950412700968,685.8984755938557,539.7815133756983,7.836067326945287,0.08447087619641248,2.0247712334352874,1166.0,0.06364754789032251,689.1514608427458,585.55645396574,7,3,L4440,JM149
416,158.7652777175399,866.5502035479556,1096.3011356144618,8.655456661700374,0.047114463128682185,3.104649224600774,2370.0,0.02298962394372499,876.5591422121896,581.9744920993228,7,3,L4440,JM149
430,149.18973917601807,996.1204210568005,529.4101851688798,8.0647847471069,0.07589214305978609,2.1372585241816924,780.0,0.14698807897002747,1004.4503654597994,604.8648223695393,7,3,L4440,JM149
439,204.2170518434673,795.9882691147145,859.0429419721446,8.592297234023292,0.02978354357819398,2.429725480122345,1818.0,0.03251120844532185,796.9226115650534,608.4862507856694,7,3,L4440,JM149
473,159.8816053053083,1180.3845813713242,883.8576383108016,8.749781913510384,0.04107650754381718,2.227248356778816,1429.0,0.045911287227632644,1180.2919286277904,660.9659938402016,7,3,L4440,JM149
476,179.6140209800227,1143.3117361099494,1071.2839621524613,9.004799659135779,0.05238493227041071,3.172141599048617,2478.0,0.021743692655978482,1139.4810155823427,670.8772733000126,7,3,L4440,JM149
498,164.69855414848485,1322.4021116361846,1818.6945167878737,8.464890232612186,0.08834583818869252,5.489379788424557,4833.0,0.009966123720722133,1316.667837704107,700.8883349826818,7,3,L4440,JM149
511,193.6229723498318,1253.17394323546,1217.5624350390863,8.549919714529933,0.05110027373138325,4.701968753199723,3220.0,0.015844219545046813,1242.4262749445677,711.7212305986696,7,3,L4440,JM149
520,170.28050152423464,1414.3441444888315,1485.9121158437097,7.691611209245177,0.1517796035350092,5.399389955827433,3818.0,0.013001303146188737,1404.3459302325582,729.1203670058139,7,3,L4440,JM149
528,193.4033039241242,1376.9986511149043,991.3954882643645,8.098773001459353,0.05548027002302189,3.194639057197898,2518.0,0.021315833548633662,1362.4292327592075,742.2482129484648,7,3,L4440,JM149
543,196.7322247815564,1448.6001610793346,1257.3829359633135,7.421628458416109,0.19453663690095738,5.736851828066648,3924.0,0.012600540627531607,1430.9628735015208,763.2481660404366,7,3,L4440,JM149
576,99.15124105533732,1013.5689002149185,533.23057502271,7.7843095084823215,0.04699080529603594,1.7794606524443357,1167.0,0.05929365619766475,585.0686146833795,776.8462477616799,2,3,L4440,JM149
582,96.59313370758764,687.8005224753201,767.0994463811564,8.368762278271152,0.0011346655947640982,2.2351761853873975,1329.0,0.047850450314377915,910.8004752609692,782.353956264675,2,3,L4440,JM149
588,100.9051939882388,468.762428567238,1245.5356537523792,8.14135368569187,0.017878814873149653,4.036337577495688,2965.0,0.0162260925523371,1129.6646804655377,792.0874102724929,2,3,L4440,JM149
591,117.8414864118339,1213.3543997234292,635.6363654969151,7.534439494648218,0.19503042176107588,2.5823880200106824,1270.0,0.05146799341968757,384.88163599740534,790.5846847154417,2,3,L4440,JM149
597,123.36899638069588,1158.6871317556847,575.8074262433903,7.298980662778205,0.12370410382078852,2.213475445723442,1234.0,0.053956999548262,439.395304138087,797.4638953795131,2,3,L4440,JM149
598,102.81145423326188,558.5122642851602,758.6144571725499,8.536529301378966,0.04472904808910081,2.1049717474036655,1315.0,0.04866205196220794,1039.8951599061731,791.771153956176,2,3,L4440,JM149
606,110.61151266004435,384.93286661729303,1466.9048990643873,7.636511050163943,0.09450937502914662,5.5336886143086055,3519.0,0.013258766481122971,1213.2282497743984,803.8661183188603,2,3,L4440,JM149
616,130.04318594232575,444.46545108103055,928.0755332083769,8.490322726685573,0.04299937585726047,2.9513005942979227,2135.0,0.024411064534919376,1153.2328430799448,821.8179905066991,2,3,L4440,JM149
617,135.07729643786865,528.5276347158458,777.7111080768306,8.478547264389872,0.014209679552775746,2.2351761853873975,1328.0,0.04790752298339815,1069.0717953010771,824.7694346782745,2,3,L4440,JM149
304,164.87001450055243,1215.8811999157933,791.3313318879445,8.435987986607632,0.07775358553087684,2.7341031129123468,1686.0,0.03571615698287562,493.966868073174,423.2460608893043,1,3,L4440,JM149
321,152.76322007877332,1155.9442529351709,823.2952426765816,8.58764377566165,0.012715868754558827,2.8661853888984505,1602.0,0.03838894296788059,550.6090290701405,446.28250336905603,1,3,L4440,JM149
336,181.8504298652116,1180.9931657970455,824.1934021532871,8.398364843901582,0.06847174551347998,2.8661853888984505,1554.0,0.04010387846169074,513.6574679487179,456.67942307692306,1,3,L4440,JM149
391,143.6954672097139,930.5357462247898,926.5175413597217,8.754025974453187,0.04100280848762334,2.5888126093276327,1914.0,0.03003935005208808,743.4741471481318,563.3050023522032,1,3,L4440,JM149
472,136.93339976070774,735.5312690771925,904.2220531732673,8.528155093186669,0.03532330954335228,2.7605195681095673,1512.0,0.04173524932034025,909.7264932295243,665.4452445989571,1,3,L4440,JM149
526,182.81223986416182,674.1927080873897,925.1042610066703,8.604802890320489,0.034207078498192454,2.4171056505456976,1469.0,0.043548939378044584,935.4890633923472,737.5810679611651,1,3,L4440,JM149
560,152.29106072162938,534.2223311794735,663.7002286025725,8.165636865877739,0.036932540929462666,2.0076505949887764,1251.0,0.05585467670017091,1069.0077215466974,789.5042488407729,1,3,L4440,JM149
612,152.38385088835344,438.2781979745771,961.4665115856446,7.872357238453253,0.049212425917508344,3.3680980376456446,2124.0,0.02620333411251671,1148.9154589040154,842.6082865110657,1,3,L4440,JM149
626,191.68840758426347,460.62709308156013,874.1997518416259,8.391652518344529,0.03690796390625428,2.9850594372859436,1581.0,0.039120835974770854,1108.5671138911553,863.0125101985315,1,3,L4440,JM149
288,159.23559199637737,1489.3317604945744,1856.6202306654527,6.202455134425478,0.1764226763798007,13.937974794132344,5850.0,0.009312155878150997,1448.8935011407964,436.08309413409876,5,3,ELT-2,JM149
311,182.2697287259922,1430.3549795189167,2083.590584911078,7.363474062039567,0.09663449633156569,10.795098124867208,7433.0,0.007182024206502991,1403.0103620146904,479.7130115424974,5,3,ELT-2,JM149
330,200.61660493842896,1379.8390154228541,749.0978217787599,7.92090828337031,0.04746473494122933,2.869583045850777,2445.0,0.025721589285460752,1363.1866107260123,515.8037212696096,5,3,ELT-2,JM149
332,177.79353221774772,1309.12720016509,3373.6731342385633,5.497874056590245,0.1309886179310911,34.84493698533086,15279.0,0.0033658904915686134,1289.0955081210257,521.4217262748592,5,3,ELT-2,JM149
350,205.9890552809095,1285.8326120732886,2700.140999333874,6.9669041213753795,0.06010127260258283,15.441089722911324,10861.0,0.004802890696341002,1278.1959514170042,556.3334008097166,5,3,ELT-2,JM149
369,209.54414181740322,1216.4638648365042,4416.56160118776,5.997467571958449,0.054121925785825,32.11200075118727,16452.0,0.0031181888727280366,1215.3252374617123,585.8619473407382,5,3,ELT-2,JM149
386,183.59339551503797,1056.494391102961,1772.4457946538298,7.674900243494425,0.09681189779301269,6.832340585358993,5813.0,0.00937716163158231,1057.4244082954283,622.3448461953589,5,3,ELT-2,JM149
408,178.18014730548464,953.4876365658224,4144.087858643644,6.926720526289175,0.04981241624420847,23.366604801927753,14103.0,0.0036571488329622554,960.0225211857421,656.2943251887757,5,3,ELT-2,JM149
414,222.78188010514316,1017.734704115577,4177.8396211353165,6.025094162340942,0.08629906487248788,33.888409303380605,14617.0,0.0035238721041344037,1036.366553280565,673.2822332700988,5,3,ELT-2,JM149
419,165.37823366699092,835.2474448466915,791.8682738431072,8.551776024108845,0.050984296040585936,2.732936234143597,2214.0,0.029214035851701903,845.7242450388266,689.1658326143227,5,3,ELT-2,JM149
443,159.80349693729795,731.6404496666705,2534.525063544772,6.5302377249566375,0.04941899890002394,15.167796099496965,8880.0,0.005939999494589863,747.7056286392063,723.1928509812378,5,3,ELT-2,JM149
452,208.21009828628644,815.3650551020598,953.521452092701,8.81366613875227,0.0072367331785357465,3.006229857557957,2703.0,0.02269178485898226,843.5193465176268,736.335912869017,5,3,ELT-2,JM149
456,160.33344236016615,659.9337178033381,923.5958003288287,5.91695500757117,0.022197946981364253,6.695693773651813,5256.0,0.010478311228092226,681.5264092321349,750.805296641515,5,3,ELT-2,JM149
469,209.71875919740967,721.7840130868517,3570.034602661781,6.1793662375611085,0.060012003648920884,23.503251613634934,13151.0,0.0039326294476604,757.4610349843068,773.1279568246191,5,3,ELT-2,JM149
484,202.75716821907008,625.0761562501982,3712.967167707491,6.861018027903286,0.013775220481731474,28.55918364680059,18839.0,0.0027120447923581325,665.3044678345356,803.261666421316,5,3,ELT-2,JM149
486,196.96762509823225,592.7736110647606,577.8793667096636,6.873274413164831,0.25563946862704834,3.689463916093856,4547.0,0.012319802714375409,633.2118704185386,810.1201229605108,5,3,ELT-2,JM149
428,164.1399065980313,1204.3517856660717,2956.52860718363,7.780933671848834,0.23854504191305692,14.260701365925284,11038.0,0.005861199806661243,487.69120200655993,685.9132741655412,2,3,ELT-2,JM149
429,152.1933766805272,1158.764977923134,2705.2550491160264,6.322371187937331,0.13089508381667805,19.394553857658384,11565.0,0.005581662038910231,534.8001054296258,687.1891407485504,2,3,ELT-2,JM149
435,151.1239320317378,1124.542919535865,4589.664127609393,6.400765474356807,0.029977103560803985,29.377044813806084,17260.0,0.0036833140428553794,567.9563136962465,695.7307357693264,2,3,ELT-2,JM149
447,147.9117192921019,1051.1581247315228,5269.61436873671,7.542023424878492,0.07078162386419237,21.391052048887925,21014.0,0.0030087807717753333,639.312459406798,713.1648084000866,2,3,ELT-2,JM149
457,142.70593258160238,989.410541615648,4910.529908342712,7.314887539649591,0.04587880319927503,25.098834404028498,20395.0,0.003102465314797255,700.0529128187256,725.4310855549747,2,3,ELT-2,JM149
463,135.96945521385044,938.1740593046043,3771.9555112872376,6.744048696193938,0.010670255102274212,21.391052048887925,13272.0,0.004834777656251867,751.1294517958412,733.2888468809074,2,3,ELT-2,JM149
477,135.83226927915325,881.2487206684633,754.9615303120845,8.965450201619447,0.13533672363493018,2.566926245866551,2647.0,0.028930914456617843,805.8228182848508,749.0732905175671,2,3,ELT-2,JM149
497,125.35388850100901,724.6257375939533,9005.347698554498,6.185942395603147,0.15046018137024733,72.72957696621894,33487.0,0.0018705821311187315,959.1289985431051,782.804142649015,2,3,ELT-2,JM149
514,155.8467249828741,745.9731419118698,6287.828446263776,6.776850360411,0.19560902795005575,39.35953576995378,24390.0,0.0025833271667830586,930.1072756962715,806.112174544135,2,3,ELT-2,JM149
517,131.99983593756883,659.1684518356687,3784.5049284892516,6.439846705744523,0.1666765451637566,22.817122185480454,16977.0,0.0037466348388075104,1020.1174918984099,807.486698319391,2,3,ELT-2,JM149
531,133.34338031383948,561.7335813407713,3021.2721913849305,5.556273908055525,0.05224259140425898,27.66576064989505,11677.0,0.005525654677347775,1113.2907580477674,836.0191635986029,2,3,ELT-2,JM149
534,164.51287118603227,661.8720342384665,5657.5054458898785,5.883018034117863,0.00999441670503347,46.775100480234926,22299.0,0.0028312968977824917,1008.431185722928,837.9471163541036,2,3,ELT-2,JM149
543,145.01107166943643,514.0543829539238,2556.943754910403,5.5646481952670355,0.02832522057227803,23.387550240117463,11743.0,0.005493173571125371,1155.806134969325,860.5524818739543,2,3,ELT-2,JM149
544,141.01162243203316,480.08622169439604,3018.705265139064,6.536007019205384,0.12729062348476422,20.820623994250912,11700.0,0.005514291987589252,1189.5377928949358,866.2099395313681,2,3,ELT-2,JM149
548,173.72794801614464,560.6727531883128,4165.550868986776,5.992446460674184,0.10025656639265296,35.366539387494704,14848.0,0.004303159312227816,1103.0178705922629,875.0896953098254,2,3,ELT-2,JM149
555,175.39886571463944,505.95278539435276,3078.885424903269,5.92321564331423,0.0785267132493054,31.08832897771712,12101.0,0.00532343591806357,1155.0882816118574,891.9935155164428,2,3,ELT-2,JM149
279,127.08985385413791,582.4093085476856,510.45975419912105,7.901287166777155,0.12918234265293896,2.7458835621254494,1840.0,0.03821265230781058,1357.6500806885422,429.28483055406133,7,3,ELT-2,JM149
301,128.6307552545817,622.9789991536043,3357.254537232681,6.14756380955422,0.1490782023526607,24.163775346703957,11402.0,0.004724361926438426,1344.158385474175,467.5764527869791,7,3,ELT-2,JM149
344,172.43582031305675,672.4451835024532,552.8836552339593,5.943885431712915,0.10172526410999849,4.393413699400719,3655.0,0.016292029400648226,1366.6943133846537,529.6886019369258,7,3,ELT-2,JM149
361,160.83384991299442,706.11922976414,3479.309061569157,5.715753374213714,0.0770279680898316,33.9116619922493,15234.0,0.00349640258389662,1343.5181122247652,556.7332096914214,7,3,ELT-2,JM149
385,165.15605632575318,738.6700188575558,3981.9430476162206,6.283038388325082,0.07403915899865728,35.01001541709948,15518.0,0.0034303227936850703,1335.5626314519188,588.5914215770782,7,3,ELT-2,JM149
396,130.4517420884664,762.2977700841462,1072.679413544307,7.823357008691814,0.06778833992664837,4.393413699400719,3524.0,0.016995716945548984,1294.5998976065532,597.7954690899783,7,3,ELT-2,JM149
456,174.74054126776866,841.6428312272435,3538.6201465110667,6.216809130097874,0.09959141373814843,27.596129799360767,12264.0,0.004378450605903811,1306.5939706681152,687.8692092806705,7,3,ELT-2,JM149
485,177.58349216827685,889.5289577925607,513.6175202955653,7.987493565671353,0.09413586943856894,2.059412671594087,1777.0,0.04008471517073326,1291.6214915797916,733.4431970061481,7,3,ELT-2,JM149
530,170.5601761444692,963.0230042644168,1821.481860935917,7.097194275115285,0.03338937017965293,9.473298289332801,5707.0,0.009882615354609112,1258.0541192432352,799.1998191000226,7,3,ELT-2,JM149
613,151.84937266496115,1111.8417835591672,1842.8997527204954,7.282033481236069,0.13544573829613227,9.061415755013984,5850.0,0.00961890483663714,1185.9088132310214,930.699545556135,7,3,ELT-2,JM149
644,175.80679765798357,1161.3646929888257,524.0518778316421,7.8035044491041905,0.26726087868522685,2.059412671594087,1290.0,0.0645180629756849,1189.9680377259629,985.5630075975897,7,3,ELT-2,JM149
680,155.6224312520302,1224.2136161613432,1657.8272006332402,7.593050107689807,0.0383172846828766,7.551179795844987,5499.0,0.010293078733541001,1148.0785921325053,1036.5793788819876,7,3,ELT-2,JM149
710,144.7537604259329,1279.7283721003614,2934.8003511996803,7.027919620457875,0.07988876734483366,17.573654797602877,9178.0,0.005933873825019184,1117.5496351047905,1084.2028910928143,7,3,ELT-2,JM149
741,166.17596703794982,1322.7440414795922,2917.0894022239713,6.217258570869853,0.10622996602886658,22.928127743747503,10302.0,0.00525405508220449,1121.645267567186,1132.0827881583282,7,3,ELT-2,JM149
754,141.67234679327623,1355.171729880864,3806.4810879964043,6.382050460420285,0.08928631776379854,26.223188018298043,13802.0,0.0038725474054347848,1086.9306402164111,1153.222254283138,7,3,ELT-2,JM149
787,147.1822385122863,1400.9425241281515,923.7152302990013,8.185053153453028,0.0866133238825962,3.2950602745505395,3256.0,0.01864306551534054,1075.2162604042805,1197.8103448275863,7,3,ELT-2,JM149
811,134.46444406615217,1447.7742541169098,1410.9722683981622,6.75093829408476,0.18658857005624369,8.374944864482622,4791.0,0.01198786206300412,1046.1621095650482,1236.6794784470176,7,3,ELT-2,JM149
230,159.31569102921742,1371.146011056599,1396.6356890695322,7.331595087033612,0.12748458247801292,7.043465736823865,3897.0,0.013573681321447057,466.03077186084283,351.9353790922301,10,3,ELT-2,JM149
241,155.0320323706366,1308.0835978391829,1918.8071997961015,7.304020910316885,0.03145011570059134,9.431081240831956,5846.0,0.008616063488811321,527.6175573943881,366.15809120885956,10,3,ELT-2,JM149
248,145.03252714552184,1204.1914945222572,2764.500611315767,7.17815054988058,0.01704096182383971,15.400120000852182,8717.0,0.005602056592276124,629.9334974305825,386.7738048970074,10,3,ELT-2,JM149
273,137.8689810625629,1070.93597807477,638.5677665469636,8.363694924116846,0.19413866868240268,2.38761550400809,1439.0,0.049477891686193674,759.5223406244157,418.63413722191063,10,3,ELT-2,JM149
292,184.56531506619973,1058.8725806543755,618.3924155380953,8.190186235925932,0.04463102030718547,2.148853953607281,2145.0,0.028116436607329088,757.4986486486487,466.82104247104246,10,3,ELT-2,JM149
293,174.1954943844613,1011.8356469889794,3638.2485050075275,6.904731586617924,0.07765807021964478,21.72730108647362,11846.0,0.00405579306974424,805.519425121407,470.5642144638404,10,3,ELT-2,JM149
315,167.26620836036454,855.6612709893836,2171.297539344957,8.015225642094435,0.020170382090223444,7.879131163226697,6836.0,0.007267729435909454,956.9704750384869,509.30734550252913,10,3,ELT-2,JM149
327,151.66094418398325,737.0194316865566,4520.114291412916,6.919752367178514,0.02969624570470299,30.322716900902744,15958.0,0.0029762262930317046,1075.028576710773,528.8443599292185,10,3,ELT-2,JM149
333,148.7417316447959,695.8640401884079,507.9651984777212,8.242348586614542,0.07025237667319041,2.2682347288076854,3415.0,0.015825641323062398,1115.2568742655699,538.007990599295,10,3,ELT-2,JM149
340,184.7293853716053,784.9391081373849,1525.4475455107688,8.51054238364378,0.0588437654934954,5.013992558416989,5407.0,0.009388425378488625,1019.568477069964,546.5642510565034,10,3,ELT-2,JM149
342,149.83882863626434,641.4332504978331,4859.1556929820645,6.923928841713721,0.014400446555463223,28.65138604809708,16698.0,0.002840176565756546,1167.0210795273076,554.8716065154903,10,3,ELT-2,JM149
347,149.1715862815911,592.3452467699192,601.5597262348383,8.090037091318955,0.11596166097989988,2.2682347288076854,2831.0,0.019807186219834124,1214.1855526890256,568.4947410200436,10,3,ELT-2,JM149
356,147.23393884018242,549.2543623809047,1934.2073197969537,7.419318741057679,0.05337442413004379,9.55046201603236,6199.0,0.0080814642697874,1255.9806813973582,579.1599185285767,10,3,ELT-2,JM149
361,192.80011642861177,667.6658445107614,1109.8830670381606,8.525130677642606,0.019458633361798493,3.581423256012135,3595.0,0.014902341000157594,1129.43842099602,588.3583951812412,10,3,ELT-2,JM149
370,138.05763059310857,452.85514283430643,1786.0557777732517,6.261731186717903,0.12470724203086614,12.654362171242877,6862.0,0.007237982359690408,1350.8877748813582,598.3864046520954,10,3,ELT-2,JM149
379,183.36572892565414,570.914266916335,1204.9101640976826,8.244414806872449,0.0951179367609599,3.9395655816133486,3926.0,0.013458456624969212,1224.757653819479,607.4403051619935,10,3,ELT-2,JM149
387,166.5780940609066,462.8785675136123,1730.9018596306648,6.893642860170389,0.1629779897860926,10.266746667234788,7938.0,0.0061895435645945365,1333.010621422167,622.7645354852059,10,3,ELT-2,JM149
22,106.27807910724016,583.6313816524528,7395.777181754064,6.687315703791236,0.23981331848580334,55.90419205545223,33686.0,0.002248016111622435,1156.5057225828493,739.128202938162,1,3,ELT-2,JM149
24,117.67245735777874,547.5740693773986,8982.571876028596,6.71389651914303,0.03137536551298008,48.63980551717313,48169.0,0.0015647020890498815,1194.2206399437412,741.8753164556962,1,3,ELT-2,JM149
25,133.56082672912976,522.9226853405663,7459.577446133733,6.303159898810039,0.08713259467885749,59.37846387810745,37567.0,0.0020125053162838194,1221.8780591074603,751.6322719959353,1,3,ELT-2,JM149
28,137.32306663147915,579.5440216989944,10491.669218632836,6.107514551733688,0.09941989957130493,80.53993770700745,42204.0,0.001788621225838367,1167.6615690288397,768.3864471069902,1,3,ELT-2,JM149
29,112.26016742249408,693.0224003054973,6429.929615055912,6.525581240892369,0.19063562275509432,40.74373319295671,21030.0,0.003635307852703177,1051.4633068081343,770.2452598487081,1,3,ELT-2,JM149
31,140.39640521818092,646.3777710434979,618.7362273255984,8.470620035005552,0.05526479173614809,2.84258603671791,5269.0,0.015704691674064637,1103.350178662583,786.8320571720266,1,3,ELT-2,JM149
35,144.91590567849494,743.5692673728518,8050.835341771059,6.23495128265311,0.04460848037600452,58.115092306232825,28157.0,0.002697778356750283,1009.8383679874461,813.704982346018,1,3,ELT-2,JM149
38,144.69480805247963,781.8780116363556,5163.083771358631,5.967310677441799,0.13302989167812693,37.269461370301485,17838.0,0.004305425173737548,972.5169144185478,822.3489325258457,1,3,ELT-2,JM149
42,135.166510043009,843.3615376000851,1186.9375917762118,8.752419265642876,0.047543617045654206,3.79011471562388,4690.0,0.017886199465161172,910.4965407131452,827.2972325705163,1,3,ELT-2,JM149
49,122.51642707140638,1004.5284990126063,6758.722066636284,6.433663626958139,0.07654039552422229,44.53384790858059,22061.0,0.0034612996280306636,750.7728865834852,852.2605729239684,1,3,ELT-2,JM149
52,148.5647031229023,946.3501305381703,2345.765166078213,7.907171473473913,0.08837239597387596,8.843601003122387,8309.0,0.009573847963990075,813.3980072707689,864.1487814730039,1,3,ELT-2,JM149
53,112.73038360492069,1139.201039863154,1527.4162303964235,7.351662371159347,0.20555061728822682,6.316857859373133,4959.0,0.016801876025128826,617.487799834574,873.8833746898263,1,3,ELT-2,JM149
55,145.9815850698426,1075.4701504242528,5350.378606889044,6.067881455672519,0.04900870971947216,44.849690801549244,17058.0,0.004508508496980901,687.180637544274,891.4952184179457,1,3,ELT-2,JM149
61,118.37481050891938,1230.9845021456797,3058.93841840144,6.481664700095224,0.15059489004524929,21.477316721868654,9312.0,0.008481433500921851,529.4975735673722,900.6001032524523,1,3,ELT-2,JM149
63,132.59522503853304,1177.89161855753,1805.3579762088416,7.094064580641884,0.1619996494853194,8.52775811015373,5648.0,0.014543588225918044,584.4398180545836,902.1571028691393,1,3,ELT-2,JM149
357,83.39404909340533,680.6156577031711,5408.637017135469,6.714155609334763,0.1494289936704847,38.68988663560675,23925.0,0.003924324207169878,937.2872554326811,556.9356198283195,6,3,ELT-2,JM149
373,83.54498493529593,712.064676591704,3016.974619487908,5.369334394220669,0.048668799702027685,28.024025995520564,15731.0,0.00603741728821892,948.8351587411618,586.1881325384722,6,3,ELT-2,JM149
397,116.66523827421202,729.6485116916822,2248.823518879348,5.635656567062678,0.033818541303570746,23.63220102607331,13206.0,0.007238482872149065,924.6222449548964,614.821631172696,6,3,ELT-2,JM149
408,104.4859869557946,757.2972591145253,6026.211261648695,7.930942178035208,0.27361824735033585,25.30527720491036,25694.0,0.0036486291199520193,946.204789172306,635.9635606454972,6,3,ELT-2,JM149
429,104.31361863391305,801.7048873455951,5894.665647087631,6.527390449779408,0.04828761123714251,44.754787783891054,27888.0,0.0033561999046214743,962.8689065493508,677.1263393173916,6,3,ELT-2,JM149
455,113.9620031610267,838.9037079365712,7976.390682605629,6.6389488904656435,0.09344398037234368,53.32930320043093,33767.0,0.0027628451570498075,967.7365495542738,715.2465390665967,6,3,ELT-2,JM149
473,102.55317008565021,874.2383902431834,4990.577106948562,6.324863417243389,0.1534029497693975,38.271617590897485,22774.0,0.004127235416695521,991.4603360851528,743.8102082722206,6,3,ELT-2,JM149
508,97.6871778068471,925.8245038290386,3880.49106229018,6.3854287100688545,0.1266599424961397,29.487967652002983,13659.0,0.006989040678935298,1015.1497709512261,789.8929129614659,6,3,ELT-2,JM149
543,115.70654967053792,970.1430960916064,2534.710410938129,6.337431364806278,0.16941130717337807,18.612972489562168,12058.0,0.007958289365969458,1014.8920792079208,837.73399339934,6,3,ELT-2,JM149
566,101.73949528053322,1020.633462388626,5429.132200326223,6.489368453677206,0.03381590914733731,43.7091151721179,20270.0,0.004650335036360854,1046.6234591679506,879.4170261941448,6,3,ELT-2,JM149
603,94.51337135678341,1091.4400609265351,4492.41867469983,7.189430453538315,0.322181826912827,26.56008433903815,15710.0,0.006045760399097907,1079.6472696801825,942.4663656254364,6,3,ELT-2,JM149
623,87.83669313050234,1134.5994382184178,5799.30030489392,6.061069781404888,0.2064380012519862,50.19228536511146,19740.0,0.004778526985383844,1101.8858997475659,980.0529751172016,6,3,ELT-2,JM149
462,83.39163276176077,1323.6163022259852,4626.172269292174,7.3920917508890795,0.06082718892412563,26.585554040917764,16690.0,0.005665647333417822,1321.044861892109,770.2194895878391,3,3,ELT-2,JM149
470,79.32526820446276,1246.7890714890495,4699.639875620302,5.884233955727975,0.18190383037429605,37.73433476775424,19842.0,0.004741415473355677,1244.251216545012,774.8772506082726,3,3,ELT-2,JM149
477,81.69148245878296,1133.5861219585763,3918.367626224299,5.9642853788405334,0.11125313783251063,31.445278973128538,17698.0,0.005333191163755532,1132.0439921208142,790.0445028087838,3,3,ELT-2,JM149
484,100.05241314789896,1197.9155924264335,6267.329965517,6.629621348095274,0.017050400880258155,41.73646118251606,23662.0,0.003958764365807286,1198.0385878489326,801.0043331508849,3,3,ELT-2,JM149
486,73.52074364681232,946.2090705185885,3508.1496687112126,6.109929774667543,0.08245368454947412,27.443152558366723,15922.0,0.005948154981555914,944.9466264667536,803.1401564537158,3,3,ELT-2,JM149
